name_coin,symbol_coin,id,uuid,number_of_markets,volume,market_cap,total_supply,price,percent_change_24hr,timestamp
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18324485796,543257964948,0,28265.739790215637,-2.82,1682084943
Ethereum,ETH,0,razxDUgYGNAdQ,0,10943227992,234286832879,0,1919.9756672894111,-3.58,1682084943
Tether USD,USDT,0,HIVsRcGKkPFtW,0,76536322996,65343104588,0,0.999700495521666,-1.51,1682084943
BNB,BNB,0,WcwrkfNI4FUAe,0,882001763,46956143939,0,328.788955491209,-0.51,1682084943
USDC,USDC,0,aKzUVe4Hh_CON,0,3289044745,43787371033,0,1.0002146151739064,-1.22,1682084943
XRP,XRP,0,-l8Mn2pVlRs-p,0,1824047408,23631144926,0,0.4698158842398168,-5.44,1682084943
Cardano,ADA,0,qzawljRxB5bYu,0,465850817,14156972554,0,0.4039653057334472,-3.57,1682084943
OKB,OKB,0,PDKcptVnzJTmN,0,46313729,12810326694,0,53.05471753711889,-2.96,1682084943
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1150262155,11551700035,0,0.08441895851671632,-5.18,1682084943
Polygon,MATIC,0,uW2tk-ILY0ii,0,390954652,9654275354,0,1.0482480572698354,-4.23,1682084943
Solana,SOL,0,zNZHO_Sjf,0,581565396,8072601873,0,22.228935143121994,-4.19,1682084943
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,247806220,7680649715,0,1941.3871480173777,-2.80,1682084943
Chainlink,LINK,0,VLqpJwogdhHNb,0,412984853,7461225758,0,7.461901246545673,-6.73,1682084943
Polkadot,DOT,0,25W7FG7om,0,324694888,7413462562,0,6.086442958679089,-5.32,1682084943
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3103391993,6586156830,0,1.00050963004432,-1.44,1682084943
Litecoin,LTC,0,D7B1x_ks7WhV5,0,685835982,6372677409,0,89.92661667585968,-2.55,1682084943
Shiba Inu,SHIB,0,xz24e0BjL,0,226824744,6270974869,0,0.000010636991218716,-3.75,1682084943
TRON,TRX,0,qUhEFk1I61atv,0,294347530,6076802004,0,0.06594578724117882,-2.47,1682084943
Avalanche,AVAX,0,dvUj0CzDZ,0,336672708,5436688839,0,18.078843434801566,-7.66,1682084943
Dai,DAI,0,MoTuySvg7,0,76424845,4954944566,0,0.999401289395121,-1.23,1682084943
Uniswap,UNI,0,_H5FVG9iW,0,113715599,4612203977,0,5.741449577027117,-3.82,1682084943
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,31443061,4516411408,0,28264.319239476452,-2.93,1682084943
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,145939640,3706836120,0,11.263640337068436,-5.93,1682084943
Toncoin,TON,0,67YlI0K1b,0,26164890,3354715241,0,2.2765572713816735,-0.61,1682084943
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,18157651,3021847827,0,2138.606967702144,-4.22,1682084943
Monero,XMR,0,3mVx2FX_iJFp5,0,158662081,2793161328,0,153.4130468375153,-2.46,1682084943
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320069694,2769956154,0,20.04503455045042,-3.73,1682084943
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,79082339,2500616454,0,5.762429818717295,-8.16,1682084943
Lido DAO Token,LDO,0,Pe93bIOD2,0,83639154,2487687728,0,2.1264964905513764,-5.74,1682084943
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,205368686,2366330591,0,123.68831365461715,-2.81,1682084943
Immutable X,IMX,0,Z96jIvLU7,0,54293362,1955224674,0,0.9776123389338565,-6.56,1682084943
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60841434,1949067411,0,0.09646210873538245,-2.04,1682084943
ARBITRUM,ARB,0,1Uo6s62Oc,0,999853083,1859401314,0,1.45835397138395,-4.22,1682084943
Filecoin,FIL,0,ymQub4fuB,0,320245839,1818375525,0,5.554460309413044,-4.54,1682084943
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7720256,1818138515,0,3.6362770465890186,-2.83,1682084943
Frax Share,FXS,0,3nNpuxHJ8,0,45649659,1543761332,0,8.826704168216919,-2.33,1682084943
VeChain,VET,0,FEbS54wxo4oIl,0,67787866,1537151343,0,0.023024779434297,-4.80,1682084943
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28058102,1533716647,0,1.2633599677161416,-4.40,1682084943
Hedera,HBAR,0,jad286TjB,0,53902598,1527311067,0,0.06173891451090689,-3.38,1682084943
The Sandbox,SAND,0,pxtKbG5rg,0,64918143,1445390174,0,0.615852239870361,-4.83,1682084943
Aptos,APT,0,HGYj5JCv5,0,190277847,1439049589,0,11.069612222177685,-3.46,1682084943
Frax,FRAX,0,KfWtaeV1W,0,3413844,1404284587,0,0.9995318141605226,-1.23,1682084943
Algorand,ALGO,0,TpHE2IShQw-sJ,0,125343191,1379313269,0,0.1907710530573886,-3.78,1682084943
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10725960,1303540708,0,1.3035407080464279,-3.54,1682084943
EnergySwap,ENS,0,SbWqqTui-,0,5312082,1284773857,0,12.847738572119432,-3.85,1682084943
Decentraland,MANA,0,tEf7-dnwV3BXS,0,117118448,1283040822,0,0.5850140960754074,-5.70,1682084943
NEAR Protocol,NEAR,0,DCrsaMv68,0,119838915,1234823820,0,2.031480356134731,-6.93,1682084943
PancakeSwap,CAKE,0,ncYFcP709,0,53586040,1193598289,0,3.433129408807497,-1.77,1682084943
Cronos,CRO,0,65PHZTpmE55b,0,24848967,1128515258,0,0.06903215538103002,-0.99,1682084943
Quant,QNT,0,bauj_21eYVwso,0,51355083,1078540883,0,110.3114298021903,-2.40,1682084943
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18324485796,543257964948,0,28265.739790215637,-2.82,1682084948
Ethereum,ETH,0,razxDUgYGNAdQ,0,10943227992,234286832879,0,1919.9756672894111,-3.58,1682084948
Tether USD,USDT,0,HIVsRcGKkPFtW,0,76536322996,65343104588,0,0.999700495521666,-1.51,1682084948
BNB,BNB,0,WcwrkfNI4FUAe,0,882001763,46956143939,0,328.788955491209,-0.51,1682084948
USDC,USDC,0,aKzUVe4Hh_CON,0,3289044745,43787371033,0,1.0002146151739064,-1.22,1682084948
XRP,XRP,0,-l8Mn2pVlRs-p,0,1824047408,23631144926,0,0.4698158842398168,-5.44,1682084948
Cardano,ADA,0,qzawljRxB5bYu,0,465850817,14156972554,0,0.4039653057334472,-3.57,1682084948
OKB,OKB,0,PDKcptVnzJTmN,0,46313729,12810326694,0,53.05471753711889,-2.96,1682084948
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1150262155,11551700035,0,0.08441895851671632,-5.18,1682084948
Polygon,MATIC,0,uW2tk-ILY0ii,0,390954652,9654275354,0,1.0482480572698354,-4.23,1682084948
Solana,SOL,0,zNZHO_Sjf,0,581565396,8072601873,0,22.228935143121994,-4.19,1682084948
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,247806220,7680649715,0,1941.3871480173777,-2.80,1682084948
Chainlink,LINK,0,VLqpJwogdhHNb,0,412984853,7461225758,0,7.461901246545673,-6.73,1682084948
Polkadot,DOT,0,25W7FG7om,0,324694888,7413462562,0,6.086442958679089,-5.32,1682084948
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3103391993,6586156830,0,1.00050963004432,-1.44,1682084948
Litecoin,LTC,0,D7B1x_ks7WhV5,0,685835982,6372677409,0,89.92661667585968,-2.55,1682084948
Shiba Inu,SHIB,0,xz24e0BjL,0,226824744,6270974869,0,0.000010636991218716,-3.75,1682084948
TRON,TRX,0,qUhEFk1I61atv,0,294347530,6076802004,0,0.06594578724117882,-2.47,1682084948
Avalanche,AVAX,0,dvUj0CzDZ,0,336672708,5436688839,0,18.078843434801566,-7.66,1682084948
Dai,DAI,0,MoTuySvg7,0,76424845,4954944566,0,0.999401289395121,-1.23,1682084948
Uniswap,UNI,0,_H5FVG9iW,0,113715599,4612203977,0,5.741449577027117,-3.82,1682084948
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,31443061,4516411408,0,28264.319239476452,-2.93,1682084948
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,145939640,3706836120,0,11.263640337068436,-5.93,1682084948
Toncoin,TON,0,67YlI0K1b,0,26164890,3354715241,0,2.2765572713816735,-0.61,1682084948
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,18157651,3021847827,0,2138.606967702144,-4.22,1682084948
Monero,XMR,0,3mVx2FX_iJFp5,0,158662081,2793161328,0,153.4130468375153,-2.46,1682084948
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320069694,2769956154,0,20.04503455045042,-3.73,1682084948
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,79082339,2500616454,0,5.762429818717295,-8.16,1682084948
Lido DAO Token,LDO,0,Pe93bIOD2,0,83639154,2487687728,0,2.1264964905513764,-5.74,1682084948
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,205368686,2366330591,0,123.68831365461715,-2.81,1682084948
Immutable X,IMX,0,Z96jIvLU7,0,54293362,1955224674,0,0.9776123389338565,-6.56,1682084948
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60841434,1949067411,0,0.09646210873538245,-2.04,1682084948
ARBITRUM,ARB,0,1Uo6s62Oc,0,999853083,1859401314,0,1.45835397138395,-4.22,1682084948
Filecoin,FIL,0,ymQub4fuB,0,320245839,1818375525,0,5.554460309413044,-4.54,1682084948
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7720256,1818138515,0,3.6362770465890186,-2.83,1682084948
Frax Share,FXS,0,3nNpuxHJ8,0,45649659,1543761332,0,8.826704168216919,-2.33,1682084948
VeChain,VET,0,FEbS54wxo4oIl,0,67787866,1537151343,0,0.023024779434297,-4.80,1682084948
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28058102,1533716647,0,1.2633599677161416,-4.40,1682084948
Hedera,HBAR,0,jad286TjB,0,53902598,1527311067,0,0.06173891451090689,-3.38,1682084948
The Sandbox,SAND,0,pxtKbG5rg,0,64918143,1445390174,0,0.615852239870361,-4.83,1682084948
Aptos,APT,0,HGYj5JCv5,0,190277847,1439049589,0,11.069612222177685,-3.46,1682084948
Frax,FRAX,0,KfWtaeV1W,0,3413844,1404284587,0,0.9995318141605226,-1.23,1682084948
Algorand,ALGO,0,TpHE2IShQw-sJ,0,125343191,1379313269,0,0.1907710530573886,-3.78,1682084948
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10725960,1303540708,0,1.3035407080464279,-3.54,1682084948
EnergySwap,ENS,0,SbWqqTui-,0,5312082,1284773857,0,12.847738572119432,-3.85,1682084948
Decentraland,MANA,0,tEf7-dnwV3BXS,0,117118448,1283040822,0,0.5850140960754074,-5.70,1682084948
NEAR Protocol,NEAR,0,DCrsaMv68,0,119838915,1234823820,0,2.031480356134731,-6.93,1682084948
PancakeSwap,CAKE,0,ncYFcP709,0,53586040,1193598289,0,3.433129408807497,-1.77,1682084948
Cronos,CRO,0,65PHZTpmE55b,0,24848967,1128515258,0,0.06903215538103002,-0.99,1682084948
Quant,QNT,0,bauj_21eYVwso,0,51355083,1078540883,0,110.3114298021903,-2.40,1682084948
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18324485796,543257964948,0,28265.739790215637,-2.82,1682084954
Ethereum,ETH,0,razxDUgYGNAdQ,0,10943227992,234286832879,0,1919.9756672894111,-3.58,1682084954
Tether USD,USDT,0,HIVsRcGKkPFtW,0,76536322996,65343104588,0,0.999700495521666,-1.51,1682084954
BNB,BNB,0,WcwrkfNI4FUAe,0,882001763,46956143939,0,328.788955491209,-0.51,1682084954
USDC,USDC,0,aKzUVe4Hh_CON,0,3289044745,43787371033,0,1.0002146151739064,-1.22,1682084954
XRP,XRP,0,-l8Mn2pVlRs-p,0,1824047408,23631144926,0,0.4698158842398168,-5.44,1682084954
Cardano,ADA,0,qzawljRxB5bYu,0,465850817,14156972554,0,0.4039653057334472,-3.57,1682084954
OKB,OKB,0,PDKcptVnzJTmN,0,46313729,12810326694,0,53.05471753711889,-2.96,1682084954
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1150262155,11551700035,0,0.08441895851671632,-5.18,1682084954
Polygon,MATIC,0,uW2tk-ILY0ii,0,390954652,9654275354,0,1.0482480572698354,-4.23,1682084954
Solana,SOL,0,zNZHO_Sjf,0,581565396,8072601873,0,22.228935143121994,-4.19,1682084954
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,247806220,7680649715,0,1941.3871480173777,-2.80,1682084954
Chainlink,LINK,0,VLqpJwogdhHNb,0,412984853,7461225758,0,7.461901246545673,-6.73,1682084954
Polkadot,DOT,0,25W7FG7om,0,324694888,7413462562,0,6.086442958679089,-5.32,1682084954
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3103391993,6586156830,0,1.00050963004432,-1.44,1682084954
Litecoin,LTC,0,D7B1x_ks7WhV5,0,685835982,6372677409,0,89.92661667585968,-2.55,1682084954
Shiba Inu,SHIB,0,xz24e0BjL,0,226824744,6270974869,0,0.000010636991218716,-3.75,1682084954
TRON,TRX,0,qUhEFk1I61atv,0,294347530,6076802004,0,0.06594578724117882,-2.47,1682084954
Avalanche,AVAX,0,dvUj0CzDZ,0,336672708,5436688839,0,18.078843434801566,-7.66,1682084954
Dai,DAI,0,MoTuySvg7,0,76424845,4954944566,0,0.999401289395121,-1.23,1682084954
Uniswap,UNI,0,_H5FVG9iW,0,113715599,4612203977,0,5.741449577027117,-3.82,1682084954
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,31443061,4516411408,0,28264.319239476452,-2.93,1682084954
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,145939640,3706836120,0,11.263640337068436,-5.93,1682084954
Toncoin,TON,0,67YlI0K1b,0,26164890,3354715241,0,2.2765572713816735,-0.61,1682084954
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,18157651,3021847827,0,2138.606967702144,-4.22,1682084954
Monero,XMR,0,3mVx2FX_iJFp5,0,158662081,2793161328,0,153.4130468375153,-2.46,1682084954
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320069694,2769956154,0,20.04503455045042,-3.73,1682084954
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,79082339,2500616454,0,5.762429818717295,-8.16,1682084954
Lido DAO Token,LDO,0,Pe93bIOD2,0,83639154,2487687728,0,2.1264964905513764,-5.74,1682084954
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,205368686,2366330591,0,123.68831365461715,-2.81,1682084954
Immutable X,IMX,0,Z96jIvLU7,0,54293362,1955224674,0,0.9776123389338565,-6.56,1682084954
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60841434,1949067411,0,0.09646210873538245,-2.04,1682084954
ARBITRUM,ARB,0,1Uo6s62Oc,0,999853083,1859401314,0,1.45835397138395,-4.22,1682084954
Filecoin,FIL,0,ymQub4fuB,0,320245839,1818375525,0,5.554460309413044,-4.54,1682084954
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7720256,1818138515,0,3.6362770465890186,-2.83,1682084954
Frax Share,FXS,0,3nNpuxHJ8,0,45649659,1543761332,0,8.826704168216919,-2.33,1682084954
VeChain,VET,0,FEbS54wxo4oIl,0,67787866,1537151343,0,0.023024779434297,-4.80,1682084954
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28058102,1533716647,0,1.2633599677161416,-4.40,1682084954
Hedera,HBAR,0,jad286TjB,0,53902598,1527311067,0,0.06173891451090689,-3.38,1682084954
The Sandbox,SAND,0,pxtKbG5rg,0,64918143,1445390174,0,0.615852239870361,-4.83,1682084954
Aptos,APT,0,HGYj5JCv5,0,190277847,1439049589,0,11.069612222177685,-3.46,1682084954
Frax,FRAX,0,KfWtaeV1W,0,3413844,1404284587,0,0.9995318141605226,-1.23,1682084954
Algorand,ALGO,0,TpHE2IShQw-sJ,0,125343191,1379313269,0,0.1907710530573886,-3.78,1682084954
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10725960,1303540708,0,1.3035407080464279,-3.54,1682084954
EnergySwap,ENS,0,SbWqqTui-,0,5312082,1284773857,0,12.847738572119432,-3.85,1682084954
Decentraland,MANA,0,tEf7-dnwV3BXS,0,117118448,1283040822,0,0.5850140960754074,-5.70,1682084954
NEAR Protocol,NEAR,0,DCrsaMv68,0,119838915,1234823820,0,2.031480356134731,-6.93,1682084954
PancakeSwap,CAKE,0,ncYFcP709,0,53586040,1193598289,0,3.433129408807497,-1.77,1682084954
Cronos,CRO,0,65PHZTpmE55b,0,24848967,1128515258,0,0.06903215538103002,-0.99,1682084954
Quant,QNT,0,bauj_21eYVwso,0,51355083,1078540883,0,110.3114298021903,-2.40,1682084954
Bitcoin,BTC,0,Qwsogvtv82FCd,0,18324485796,543257964948,0,28265.739790215637,-2.82,1682084960
Ethereum,ETH,0,razxDUgYGNAdQ,0,10943227992,234286832879,0,1919.9756672894111,-3.58,1682084960
Tether USD,USDT,0,HIVsRcGKkPFtW,0,76536322996,65343104588,0,0.999700495521666,-1.51,1682084960
BNB,BNB,0,WcwrkfNI4FUAe,0,882001763,46956143939,0,328.788955491209,-0.51,1682084960
USDC,USDC,0,aKzUVe4Hh_CON,0,3289044745,43787371033,0,1.0002146151739064,-1.22,1682084960
XRP,XRP,0,-l8Mn2pVlRs-p,0,1824047408,23631144926,0,0.4698158842398168,-5.44,1682084960
Cardano,ADA,0,qzawljRxB5bYu,0,465850817,14156972554,0,0.4039653057334472,-3.57,1682084960
OKB,OKB,0,PDKcptVnzJTmN,0,46313729,12810326694,0,53.05471753711889,-2.96,1682084960
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1150262155,11551700035,0,0.08441895851671632,-5.18,1682084960
Polygon,MATIC,0,uW2tk-ILY0ii,0,390954652,9654275354,0,1.0482480572698354,-4.23,1682084960
Solana,SOL,0,zNZHO_Sjf,0,581565396,8072601873,0,22.228935143121994,-4.19,1682084960
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,247806220,7680649715,0,1941.3871480173777,-2.80,1682084960
Chainlink,LINK,0,VLqpJwogdhHNb,0,412984853,7461225758,0,7.461901246545673,-6.73,1682084960
Polkadot,DOT,0,25W7FG7om,0,324694888,7413462562,0,6.086442958679089,-5.32,1682084960
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3103391993,6586156830,0,1.00050963004432,-1.44,1682084960
Litecoin,LTC,0,D7B1x_ks7WhV5,0,685835982,6372677409,0,89.92661667585968,-2.55,1682084960
Shiba Inu,SHIB,0,xz24e0BjL,0,226824744,6270974869,0,0.000010636991218716,-3.75,1682084960
TRON,TRX,0,qUhEFk1I61atv,0,294347530,6076802004,0,0.06594578724117882,-2.47,1682084960
Avalanche,AVAX,0,dvUj0CzDZ,0,336672708,5436688839,0,18.078843434801566,-7.66,1682084960
Dai,DAI,0,MoTuySvg7,0,76424845,4954944566,0,0.999401289395121,-1.23,1682084960
Uniswap,UNI,0,_H5FVG9iW,0,113715599,4612203977,0,5.741449577027117,-3.82,1682084960
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,31443061,4516411408,0,28264.319239476452,-2.93,1682084960
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,145939640,3706836120,0,11.263640337068436,-5.93,1682084960
Toncoin,TON,0,67YlI0K1b,0,26164890,3354715241,0,2.2765572713816735,-0.61,1682084960
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,18157651,3021847827,0,2138.606967702144,-4.22,1682084960
Monero,XMR,0,3mVx2FX_iJFp5,0,158662081,2793161328,0,153.4130468375153,-2.46,1682084960
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,320069694,2769956154,0,20.04503455045042,-3.73,1682084960
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,79082339,2500616454,0,5.762429818717295,-8.16,1682084960
Lido DAO Token,LDO,0,Pe93bIOD2,0,83639154,2487687728,0,2.1264964905513764,-5.74,1682084960
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,205368686,2366330591,0,123.68831365461715,-2.81,1682084960
Immutable X,IMX,0,Z96jIvLU7,0,54293362,1955224674,0,0.9776123389338565,-6.56,1682084960
Stellar,XLM,0,f3iaFeCKEmkaZ,0,60841434,1949067411,0,0.09646210873538245,-2.04,1682084960
ARBITRUM,ARB,0,1Uo6s62Oc,0,999853083,1859401314,0,1.45835397138395,-4.22,1682084960
Filecoin,FIL,0,ymQub4fuB,0,320245839,1818375525,0,5.554460309413044,-4.54,1682084960
Huobi Token,HT,0,DXwP4wF9ksbBO,0,7720256,1818138515,0,3.6362770465890186,-2.83,1682084960
Frax Share,FXS,0,3nNpuxHJ8,0,45649659,1543761332,0,8.826704168216919,-2.33,1682084960
VeChain,VET,0,FEbS54wxo4oIl,0,67787866,1537151343,0,0.023024779434297,-4.80,1682084960
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28058102,1533716647,0,1.2633599677161416,-4.40,1682084960
Hedera,HBAR,0,jad286TjB,0,53902598,1527311067,0,0.06173891451090689,-3.38,1682084960
The Sandbox,SAND,0,pxtKbG5rg,0,64918143,1445390174,0,0.615852239870361,-4.83,1682084960
Aptos,APT,0,HGYj5JCv5,0,190277847,1439049589,0,11.069612222177685,-3.46,1682084960
Frax,FRAX,0,KfWtaeV1W,0,3413844,1404284587,0,0.9995318141605226,-1.23,1682084960
Algorand,ALGO,0,TpHE2IShQw-sJ,0,125343191,1379313269,0,0.1907710530573886,-3.78,1682084960
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10725960,1303540708,0,1.3035407080464279,-3.54,1682084960
EnergySwap,ENS,0,SbWqqTui-,0,5312082,1284773857,0,12.847738572119432,-3.85,1682084960
Decentraland,MANA,0,tEf7-dnwV3BXS,0,117118448,1283040822,0,0.5850140960754074,-5.70,1682084960
NEAR Protocol,NEAR,0,DCrsaMv68,0,119838915,1234823820,0,2.031480356134731,-6.93,1682084960
PancakeSwap,CAKE,0,ncYFcP709,0,53586040,1193598289,0,3.433129408807497,-1.77,1682084960
Cronos,CRO,0,65PHZTpmE55b,0,24848967,1128515258,0,0.06903215538103002,-0.99,1682084960
Quant,QNT,0,bauj_21eYVwso,0,51355083,1078540883,0,110.3114298021903,-2.40,1682084960
Bitcoin,BTC,0,Qwsogvtv82FCd,0,20621138577,543229051692,0,28264.23543202656,-2.82,1682084965
Ethereum,ETH,0,razxDUgYGNAdQ,0,12307572071,234311279784,0,1920.176009163336,-3.56,1682084965
Tether USD,USDT,0,HIVsRcGKkPFtW,0,76665608312,65344260831,0,0.9997181851776824,-1.52,1682084965
BNB,BNB,0,WcwrkfNI4FUAe,0,960606384,46956669114,0,328.792632788849,-0.51,1682084965
USDC,USDC,0,aKzUVe4Hh_CON,0,4042465209,43800697313,0,1.000519021222899,-1.22,1682084965
XRP,XRP,0,-l8Mn2pVlRs-p,0,1875400793,23630980707,0,0.4698126193663687,-5.44,1682084965
Cardano,ADA,0,qzawljRxB5bYu,0,489679861,14156678361,0,0.4039569110200931,-3.55,1682084965
OKB,OKB,0,PDKcptVnzJTmN,0,29114218,12807133029,0,53.04149078866556,-2.94,1682084965
Dogecoin,DOGE,0,a91GCGd_u96cF,0,1186465139,11550780845,0,0.08441224114476448,-5.24,1682084965
Polygon,MATIC,0,uW2tk-ILY0ii,0,411424323,9653269844,0,1.0481388803217717,-4.23,1682084965
Solana,SOL,0,zNZHO_Sjf,0,645119364,8067956188,0,22.216142659300928,-4.10,1682084965
Wrapped Ether,WETH,0,Mtfb0obXVh59u,0,247806220,7680649715,0,1941.3871480173777,-2.80,1682084965
Chainlink,LINK,0,VLqpJwogdhHNb,0,465982540,7462830887,0,7.463506521148097,-6.69,1682084965
Polkadot,DOT,0,25W7FG7om,0,360024908,7413016995,0,6.086077149301046,-5.30,1682084965
Binance USD,BUSD,0,vSo2fu9iE1s0Y,0,3191435254,6586009522,0,1.0004872523323316,-1.45,1682084965
Litecoin,LTC,0,D7B1x_ks7WhV5,0,776995174,6371652362,0,89.91215195218612,-2.58,1682084965
Shiba Inu,SHIB,0,xz24e0BjL,0,274655452,6271812497,0,0.000010638412024788,-3.73,1682084965
TRON,TRX,0,qUhEFk1I61atv,0,305457181,6076566604,0,0.06594323266608403,-2.46,1682084965
Avalanche,AVAX,0,dvUj0CzDZ,0,388059406,5436721769,0,18.078952936019665,-7.61,1682084965
Dai,DAI,0,MoTuySvg7,0,70969046,4954939549,0,0.9994002774300157,-1.32,1682084965
Uniswap,UNI,0,_H5FVG9iW,0,128730458,4612890775,0,5.7423045292555726,-3.81,1682084965
Wrapped BTC,WBTC,0,x4WXHge-vvFY,0,31579193,4515999283,0,28261.74010330542,-2.93,1682084965
Cosmos,ATOM,0,Knsels4_Ol-Ny,0,146038112,3706722968,0,11.263296511424423,-5.92,1682084965
Toncoin,TON,0,67YlI0K1b,0,22867138,3355226233,0,2.2769040377666507,-0.66,1682084965
Wrapped liquid staked Ether 2.0,WSTETH,0,CiixT63n3,0,18157651,3021847827,0,2138.606967702144,-4.22,1682084965
Monero,XMR,0,3mVx2FX_iJFp5,0,102388001,2793218632,0,153.41619419642913,-2.43,1682084965
Ethereum Classic,ETC,0,hnfQfsYfeIGUQ,0,338345835,2769490450,0,20.041664443264995,-3.73,1682084965
Internet Computer (DFINITY),ICP,0,aMNLwaUbY,0,86923658,2499833411,0,5.760625371012484,-8.18,1682084965
Lido DAO Token,LDO,0,Pe93bIOD2,0,90980097,2487713851,0,2.1265188205585344,-5.72,1682084965
Bitcoin Cash,BCH,0,ZlZpzOJo43mIo,0,150451134,2366027946,0,123.67249437846596,-2.86,1682084965
Immutable X,IMX,0,Z96jIvLU7,0,63044825,1955454957,0,0.9777274802656853,-6.54,1682084965
Stellar,XLM,0,f3iaFeCKEmkaZ,0,61045554,1949520236,0,0.09648451965957723,-2.04,1682084965
ARBITRUM,ARB,0,1Uo6s62Oc,0,1092717999,1859612959,0,1.4585199676524125,-4.23,1682084965
Huobi Token,HT,0,DXwP4wF9ksbBO,0,10319083,1819540848,0,3.639081711380865,-2.75,1682084965
Filecoin,FIL,0,ymQub4fuB,0,338102092,1818703352,0,5.555461700055448,-4.53,1682084965
Frax Share,FXS,0,3nNpuxHJ8,0,44916097,1543978483,0,8.827945766983904,-2.30,1682084965
VeChain,VET,0,FEbS54wxo4oIl,0,98898014,1537079848,0,0.02302370851295571,-4.81,1682084965
Trust Wallet Token,TWT,0,Hm3OlynlC,0,28206486,1535509105,0,1.2648364595061496,-4.22,1682084965
Hedera,HBAR,0,jad286TjB,0,60352606,1526752280,0,0.06171632648237356,-3.43,1682084965
The Sandbox,SAND,0,pxtKbG5rg,0,74683308,1445515253,0,0.6159055337212438,-4.84,1682084965
Aptos,APT,0,HGYj5JCv5,0,197845912,1438934166,0,11.068724350001153,-3.46,1682084965
Frax,FRAX,0,KfWtaeV1W,0,3345857,1404274057,0,0.9995243193072735,-1.23,1682084965
Algorand,ALGO,0,TpHE2IShQw-sJ,0,150472892,1379654103,0,0.1908181933050969,-3.78,1682084965
WEMIX TOKEN,WEMIX,0,08CsQa-Ov,0,10574991,1303124294,0,1.303124293792435,-3.58,1682084965
EnergySwap,ENS,0,SbWqqTui-,0,5312082,1284773857,0,12.847738572119432,-3.85,1682084965
Decentraland,MANA,0,tEf7-dnwV3BXS,0,126490079,1283289021,0,0.5851272650674612,-5.67,1682084965
NEAR Protocol,NEAR,0,DCrsaMv68,0,122622993,1234672645,0,2.031231649255779,-6.94,1682084965
PancakeSwap,CAKE,0,ncYFcP709,0,52559162,1193596868,0,3.433125322789926,-1.76,1682084965
